file_path,github_url,logging_statement,commit_id,length_of_static_text,num_variables,tokens,containing_block_type,exception_type,num_logging_statements,num_lines_of_code_in_file
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Error downloading photo: ""+ httpConnection.getResponseCode())",4b680ad4ae4483956fb687e4c52a26c971cbffba,65,0,3,CatchClause,"T,h,r,o,w,a,b,l,e",0,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Could not download photo"")",4b680ad4ae4483956fb687e4c52a26c971cbffba,51,0,4,ForStatement,None,1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Could not close channel to photo download"")",4b680ad4ae4483956fb687e4c52a26c971cbffba,38,0,2,ForStatement,None,1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.wtf(TAG, ""URL not well formed"", e)",4b680ad4ae4483956fb687e4c52a26c971cbffba,16,0,1,ForStatement,None,1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/notification/NearbyBahnhofWithPhotoNotificationManager.java,https://github.com/RailwayStations/RSAndroidApp,"Log.wtf(TAG, ""URL not well formed"", e)",4b680ad4ae4483956fb687e4c52a26c971cbffba,42,0,3,CatchClause,"I,l,l,e,g,a,l,A,r,g,u,m,e,n,t,E,x,c,e,p,t,i,o,n",1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/BitmapCache.java,https://github.com/RailwayStations/RSAndroidApp,"Log.wtf(TAG, ""Request result without a saved requestor. This should never happen."")",4b680ad4ae4483956fb687e4c52a26c971cbffba,89,0,2,IfStatement,None,1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/BitmapDownloader.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Feting Bitmap from URL: "" + url)",4b680ad4ae4483956fb687e4c52a26c971cbffba,31,0,3,ForStatement,None,1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/BitmapDownloader.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Supplied URL does not appear to be an image resource (type="" + contentType+ "")"")",4b680ad4ae4483956fb687e4c52a26c971cbffba,30,0,2,IfStatement,None,1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/BitmapDownloader.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Error downloading photo: ""+ httpConnection.getResponseCode())",4b680ad4ae4483956fb687e4c52a26c971cbffba,32,0,2,IfStatement,None,1,1079
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/BitmapDownloader.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Could not download photo"")",4b680ad4ae4483956fb687e4c52a26c971cbffba,90,0,6,IfStatement,None,1,624
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/BitmapDownloader.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Could not close channel to photo download"")",4b680ad4ae4483956fb687e4c52a26c971cbffba,114,0,4,IfStatement,None,1,353
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Could not download photo"")",5389e8506f527cef82c2f765f8304bbe88376160,12,0,1,IfStatement,None,1,606
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Could not close channel to photo download"")",5389e8506f527cef82c2f765f8304bbe88376160,12,0,1,IfStatement,None,1,606
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Feting Bitmap from URL: "" + url)",5389e8506f527cef82c2f765f8304bbe88376160,55,0,2,IfStatement,None,1,229
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Supplied URL does not appear to be an image resource (type="" + contentType+ "")"")",5389e8506f527cef82c2f765f8304bbe88376160,81,0,4,IfStatement,None,1,229
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Error downloading photo: ""+ httpConnection.getResponseCode())",5389e8506f527cef82c2f765f8304bbe88376160,85,0,5,IfStatement,None,1,229
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Error downloading photo: ""+ httpConnection.getHeaderField(""Status""))",5389e8506f527cef82c2f765f8304bbe88376160,135,0,4,IfStatement,None,1,229
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Could not download photo"")",5389e8506f527cef82c2f765f8304bbe88376160,55,0,2,IfStatement,None,1,229
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Could not close channel to photo download"")",5389e8506f527cef82c2f765f8304bbe88376160,135,0,4,IfStatement,None,1,229
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/JSONTask.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""DatenbankInsertOk ..."", bahnhof.toString())",1521cdd16269624b5386ead9851ff479b5dd6075,43,0,2,IfStatement,None,1,99
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/JSONTask.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(mainActivity.TAG, ioe.toString())",1521cdd16269624b5386ead9851ff479b5dd6075,26,0,1,MethodDeclaration,None,1,348
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/JSONTask.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(mainActivity.TAG,fnfe.toString())",1521cdd16269624b5386ead9851ff479b5dd6075,18,0,1,MethodDeclaration,None,1,313
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Cannot load last update"", e)",1521cdd16269624b5386ead9851ff479b5dd6075,25,0,1,MethodDeclaration,None,1,255
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Parsed "" + count + "" stations with"" + (withPhotos ? """" : ""out"") + "" a photo"")",1521cdd16269624b5386ead9851ff479b5dd6075,18,0,1,MethodDeclaration,None,1,313
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""DatenbankInsertOk ..."", bahnhof.toString())",1521cdd16269624b5386ead9851ff479b5dd6075,25,0,1,MethodDeclaration,None,1,242
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Mal formatted Json"", e)",1521cdd16269624b5386ead9851ff479b5dd6075,20,0,1,ForStatement,None,1,171
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Malformed URL"", e)",1521cdd16269624b5386ead9851ff479b5dd6075,20,0,1,ForStatement,None,1,171
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Could not read json files"", e)",1521cdd16269624b5386ead9851ff479b5dd6075,46,0,5,IfStatement,None,1,94
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Cannot close reader"", e)",1521cdd16269624b5386ead9851ff479b5dd6075,46,0,5,IfStatement,None,1,94
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""About to create"")",1521cdd16269624b5386ead9851ff479b5dd6075,63,0,2,IfStatement,None,1,603
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Received start command"")",1521cdd16269624b5386ead9851ff479b5dd6075,63,0,2,IfStatement,None,1,603
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.wtf(TAG, ""Unknown problem when trying to register for GPS updates"", t)",1521cdd16269624b5386ead9851ff479b5dd6075,73,0,3,ForStatement,None,1,289
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e (TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"", e)",1521cdd16269624b5386ead9851ff479b5dd6075,111,0,2,ForStatement,None,1,289
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.wtf(TAG, ""Unknown problem when trying to de-register from GPS updates"", t)",1521cdd16269624b5386ead9851ff479b5dd6075,43,0,3,IfStatement,None,1,603
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Service gets destroyed"")",1521cdd16269624b5386ead9851ff479b5dd6075,48,0,3,IfStatement,None,1,603
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, ""Reading matching stations from local database"")",1521cdd16269624b5386ead9851ff479b5dd6075,59,0,2,ForStatement,None,1,915
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, ""GPS status change:"" + i)",1521cdd16269624b5386ead9851ff479b5dd6075,73,0,2,MethodDeclaration,None,1,186
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""GPS provider is disabled, no notifications will happen"")",1521cdd16269624b5386ead9851ff479b5dd6075,65,0,2,MethodDeclaration,None,1,186
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Issued notification to user"")",1521cdd16269624b5386ead9851ff479b5dd6075,52,0,2,MethodDeclaration,None,1,185
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, ""No notification - nearest station was "" + minDist + "" km away: "" + nearest)",1521cdd16269624b5386ead9851ff479b5dd6075,52,0,2,MethodDeclaration,None,1,185
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Error downloading photo: ""+ httpConnection.getHeaderField(""Status""))",1521cdd16269624b5386ead9851ff479b5dd6075,66,0,2,MethodDeclaration,None,1,185
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.wtf(TAG, ""URL not well formed"", e)",1521cdd16269624b5386ead9851ff479b5dd6075,171,0,8,ForStatement,None,1,815
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ""Could not download photo"")",1521cdd16269624b5386ead9851ff479b5dd6075,116,0,2,ForStatement,None,1,283
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Could not close channel to photo download"")",1521cdd16269624b5386ead9851ff479b5dd6075,22,0,1,IfStatement,None,1,132
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/db/BahnhofsDbAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, selectQuery.toString())",1521cdd16269624b5386ead9851ff479b5dd6075,22,0,1,IfStatement,None,1,132
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/db/BahnhofsDbAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, ""Bahnhof #"" + bahnhofList.size() + "" "" + bahnhof)",1521cdd16269624b5386ead9851ff479b5dd6075,44,0,1,IfStatement,None,1,721
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/db/BahnhofsDbAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG,selectQuery.toString())",1521cdd16269624b5386ead9851ff479b5dd6075,17,0,1,ForStatement,None,1,84
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MapsAcitivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"")",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,22,0,1,ForStatement,None,1,84
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MapsAcitivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"")",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,56,0,2,ForStatement,None,1,740
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MapsAcitivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"")",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,173,0,8,ForStatement,None,1,740
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i (TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"")",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,66,0,2,IfStatement,None,1,213
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Received new location: "" + location)",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,78,0,3,ForStatement,None,1,280
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Location provider enabled: "" + s)",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,118,0,2,ForStatement,None,1,280
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Cannot register location updates"", se)",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,45,0,3,IfStatement,None,1,578
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/NearbyNotificationService.java,https://github.com/RailwayStations/RSAndroidApp,"Log.w(TAG, ""Cannot deregister from locationManager"", se)",f94d65853a54c5bc5b6b58ffa653b84b457eef1f,50,0,3,IfStatement,None,1,578
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Screen height "", "" ""+height)",898b23d2c88649c263ecf157fc7d732de643f391,63,0,2,IfStatement,None,1,578
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/BahnhofsJSONParser/BahnhofsJSONParser.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""DatenbankInsertOk"", bahnhof.toString())",898b23d2c88649c263ecf157fc7d732de643f391,45,0,2,ForStatement,None,1,261
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Received response for Camera permission request."")",898b23d2c88649c263ecf157fc7d732de643f391,90,0,6,IfStatement,None,1,615
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Screen width "", "" ""+width)",898b23d2c88649c263ecf157fc7d732de643f391,53,0,2,IfStatement,None,1,829
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""img width "", "" ""+myBitmap.getWidth())",898b23d2c88649c263ecf157fc7d732de643f391,58,0,2,IfStatement,None,1,829
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""img height "", "" ""+myBitmap.getHeight())",898b23d2c88649c263ecf157fc7d732de643f391,55,0,2,IfStatement,None,1,829
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Scaled percent "", "" ""+scaleHt)",898b23d2c88649c263ecf157fc7d732de643f391,39,0,2,IfStatement,None,1,829
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""FilePathImage"",file.toString())",898b23d2c88649c263ecf157fc7d732de643f391,41,0,4,MethodDeclaration,None,1,143
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""FileGetPath"",file.getPath().toString())",898b23d2c88649c263ecf157fc7d732de643f391,67,0,3,MethodDeclaration,None,1,104
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""BahnhofNrAbfrage"",bahnhofNr)",898b23d2c88649c263ecf157fc7d732de643f391,45,0,2,IfStatement,None,1,91
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""FilePfad"",file.toString())",898b23d2c88649c263ecf157fc7d732de643f391,60,0,3,MethodDeclaration,None,1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""findnavigation case 0"", dlocation)",898b23d2c88649c263ecf157fc7d732de643f391,57,0,2,TryStatement,"T,h,r,o,w,a,b,l,e",1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""findnavigation case 1"", dlocation)",898b23d2c88649c263ecf157fc7d732de643f391,43,0,2,IfStatement,None,1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""findnavigation case 2"", dlocation)",898b23d2c88649c263ecf157fc7d732de643f391,52,0,2,MethodDeclaration,None,1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""findnavigation case 3"", dlocation)",898b23d2c88649c263ecf157fc7d732de643f391,54,0,2,MethodDeclaration,None,1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/DetailsActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""findnavigation case 4"", dlocation)",898b23d2c88649c263ecf157fc7d732de643f391,88,0,4,MethodDeclaration,None,1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, file.toString())",898b23d2c88649c263ecf157fc7d732de643f391,50,0,2,MethodDeclaration,None,1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, ""onQueryTextSubmit "")",898b23d2c88649c263ecf157fc7d732de643f391,49,0,2,MethodDeclaration,None,1,357
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(TAG, ""onQueryTextChange "")",898b23d2c88649c263ecf157fc7d732de643f391,46,0,2,IfStatement,None,0,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG, ioe.toString())",898b23d2c88649c263ecf157fc7d732de643f391,68,0,3,CatchClause,"T,h,r,o,w,a,b,l,e",0,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG,fnfe.toString())",898b23d2c88649c263ecf157fc7d732de643f391,46,0,3,ForStatement,None,1,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MainActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(TAG,fnfe.toString())",898b23d2c88649c263ecf157fc7d732de643f391,35,0,2,ForStatement,None,1,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MapsAcitivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"")",898b23d2c88649c263ecf157fc7d732de643f391,51,0,3,CatchClause,"I,l,l,e,g,a,l,A,r,g,u,m,e,n,t,E,x,c,e,p,t,i,o,n",1,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MapsAcitivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG, ""Connection suspended"")",898b23d2c88649c263ecf157fc7d732de643f391,92,0,2,IfStatement,None,1,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MapsAcitivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"")",898b23d2c88649c263ecf157fc7d732de643f391,36,0,2,IfStatement,None,1,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/MapsAllAcitivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.i(TAG,""Datenbank konnte nicht ge\xc3\xb6ffnet werden"")",898b23d2c88649c263ecf157fc7d732de643f391,38,0,2,IfStatement,None,1,980
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/ViewImageActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Screen width "", "" "" + width)",898b23d2c88649c263ecf157fc7d732de643f391,54,0,2,ForStatement,None,1,599
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/ViewImageActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Screen height "", "" "" + height)",898b23d2c88649c263ecf157fc7d732de643f391,36,0,2,IfStatement,None,1,65
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/ViewImageActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""img width "", "" "" + myBitmap.getWidth())",898b23d2c88649c263ecf157fc7d732de643f391,45,0,2,IfStatement,None,1,65
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/ViewImageActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""img height "", "" "" + myBitmap.getHeight())",898b23d2c88649c263ecf157fc7d732de643f391,35,0,2,IfStatement,None,1,65
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/ViewImageActivity.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Scaled percent "", "" "" + scaleHt)",898b23d2c88649c263ecf157fc7d732de643f391,39,0,2,IfStatement,None,1,65
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/db/BahnhofsDbAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""Bahnhoefe"",selectQuery.toString())",898b23d2c88649c263ecf157fc7d732de643f391,79,0,2,MethodDeclaration,None,1,189
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/db/BahnhofsDbAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""Bahnhoefe"",selectQuery.toString())",898b23d2c88649c263ecf157fc7d732de643f391,71,0,2,MethodDeclaration,None,1,189
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/GridViewAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Screen width "", "" "" + width)",898b23d2c88649c263ecf157fc7d732de643f391,87,0,3,MethodDeclaration,None,1,189
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/GridViewAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Screen height "", "" "" + height)",898b23d2c88649c263ecf157fc7d732de643f391,81,0,4,IfStatement,None,1,142
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/GridViewAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""img width "", "" "" + myBitmap.getWidth())",898b23d2c88649c263ecf157fc7d732de643f391,85,0,5,IfStatement,None,1,142
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/GridViewAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""img height "", "" "" + myBitmap.getHeight())",898b23d2c88649c263ecf157fc7d732de643f391,69,0,3,IfStatement,None,1,142
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/util/GridViewAdapter.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(""Scaled percent "", "" "" + scaleHt)",898b23d2c88649c263ecf157fc7d732de643f391,80,0,4,MethodDeclaration,None,0,104
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/JSONTask.java,https://github.com/RailwayStations/RSAndroidApp,"Log.d(""DatenbankInsertOk ..."", bahnhof.toString())",a673889ec69dc398556df7311770fdcdcd6d28a7,17,0,1,ForStatement,None,1,84
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/JSONTask.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(mainActivity.TAG, ioe.toString())",a673889ec69dc398556df7311770fdcdcd6d28a7,22,0,1,ForStatement,None,1,84
app/src/main/java/de/bahnhoefe/deutschlands/bahnhofsfotos/JSONTask.java,https://github.com/RailwayStations/RSAndroidApp,"Log.e(mainActivity.TAG,fnfe.toString())",a673889ec69dc398556df7311770fdcdcd6d28a7,24,0,1,IfStatement,None,1,191
core/src/mindustry/service/GameService.java,https://github.com/Anuken/Mindustry,"Log.info(Structs.find(allSerpuloBlocks, b -> !blocksBuilt.contains(b.name)))",3a142507d1c9529dcc4424b6c163e9c1b5ca51ee,24,0,1,IfStatement,None,1,228
core/src/mindustry/service/GameService.java,https://github.com/Anuken/Mindustry,"Log.info(Structs.find(allSerpuloBlocks, b -> !blocksBuilt.contains(b.name)))",b8e245f945a0f1c9f901a4634b8a545a76e1b08b,56,0,2,ForStatement,None,1,599
tests/src/test/java/ApplicationTests.java,https://github.com/Anuken/Mindustry,Log.info(str2),8bd8fc5d801f18654a311c74476dae37e3fd9170,47,0,2,ForStatement,None,1,261
